Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010]
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,39.0870018,43.4640007,44.375,46.27899933,48.22800064
Kuwait,KWT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,81.1230011,83.84700012,81.73300171,82.31600189,84.6190033
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,64.34899902,68.10299683,67.2559967,68.51699829,70.01499939
Kyrgyz Republic,KGZ,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,3474.667969,1696.363515,2074.505287,2370.166045,2790.170664
Kyrgyz Republic,KGZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,50.76499939,55.71300125,55.13800049,54.05799866,52.1570015
Kyrgyz Republic,KGZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,74.83100128,73.57800293,73.8769989,76.08599854,76.62200165
Kyrgyz Republic,KGZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,62.32899857,64.37000275,64.2480011,64.84700012,64.08200073
Lao PDR,LAO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,1708.034226,2023.606497,2485.025142,3114.998445,4218.782044
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,79.90499878,79.94599915,79.06099701,77.86100006,76.83699799
Lao PDR,LAO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,82.52300262,82.07700348,81.10199738,79.79299927,79.31300354
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,81.1969986,80.9940033,80.06400299,78.80400085,78.0530014
Latvia,LVA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,8283.803416,11175.09324,17522.17352,18251.85519
Latvia,LVA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,53.43299866,52.17300034,48.86899948,50.43500137,53.84999847
Latvia,LVA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,71.20899963,70.17299652,64.90000153,65.62400055,65.28199768
Latvia,LVA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,61.50099945,60.23300171,56.0530014,57.26100159,58.98400116
Lebanon,LBN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,5790.165615,11444.26921,12610.3435,12390.18731,16451.75983
Lebanon,LBN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,19.04000092,19.81800079,20.4810009,20.36499977,22.30500031
Lebanon,LBN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,70.5490036,68.76999664,69.54499817,70.68299866,67.83000183
Lebanon,LBN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,43.8730011,43.69400024,44.47000122,46.20399857,45.72499847
Lesotho,LSO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,1379.364766,1628.323261,1781.138248,1959.233996,2365.623208
Lesotho,LSO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,68.70999908,68.94100189,68.18900299,64.08899689,60.6590004
Lesotho,LSO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,83.63600159,81.2990036,79.84799957,77.41899872,75.4469986
Lesotho,LSO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,75.65799713,74.78099823,73.61000061,70.35600281,67.65799713
Liberia,LBR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,1301.393583,927.7341172,1085.646254
Liberia,LBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,52.80099869,51.70600128,52.96500015,52.97000122,53.56200027
Liberia,LBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,60.25899887,62.93099976,57.48300171,59.23799896,59.27899933
Liberia,LBR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,56.47600174,57.23300171,55.20100021,56.08200073,56.4090004
Libya,LBY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,21921.55202,26044.50141,29630.22215
Libya,LBY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,20.00699997,21.9470005,24.4090004,27.44400024,29.32699966
Libya,LBY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,73.02100372,73.34300232,74.13400269,75.47499847,77.34500122
Libya,LBY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,48.59199905,49.24700165,50.39500046,52.26499939,53.79700089
Liechtenstein,LIE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,9357.321917,12189.90976,18526.653,21070.54373
Lithuania,LTU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,54.5719986,53.7820015,54.79299927,50.60200119,52.54600143
Lithuania,LTU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,71.83799744,71.13300323,66.45300293,62.86899948,62.33499908
Lithuania,LTU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,62.56399918,61.76900101,60.1230011,56.18099976,56.96300125
Luxembourg,LUX,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,57618.0207,65357.50427,81689.8164,88610.28987,91743.29389
Luxembourg,LUX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,34.12099838,35.28300095,41.38199997,45.36800003,48.82799911
Luxembourg,LUX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,68.33799744,66.16100311,65.96800232,64.66500092,65.36799622
Luxembourg,LUX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,50.70199966,50.29199982,53.36999893,54.79700089,56.98199844
"Macao SAR, China",MAC,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,40365.34557,47887.11311,42225.49708,64199.25919,98184.64412
"Macao SAR, China",MAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,44.16400146,48.32899857,55.9129982,57.27799988,65.30599976
"Macao SAR, China",MAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,71.38800049,72.80799866,76.06099701,72.49199677,76.90299988
"Macao SAR, China",MAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,57.41600037,59.97200012,65.34300232,64.38899994,70.80799866
Madagascar,MDG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,1653.1589,1399.81077,1444.029429,1389.500912,1385.685072
Madagascar,MDG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,84.23000336,84.09600067,84.1740036,84.16200256,87.11799622
Madagascar,MDG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,89.06199646,88.93699646,89.15899658,89.14900208,91.02500153
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,86.63400269,86.4980011,86.64600372,86.63300323,89.05200195
Malawi,MWI,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,744.1970806,820.773968,865.957498,840.1866863,1032.962881
Malawi,MWI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,76.10700226,75.92199707,75.65699768,74.22899628,73.11000061
Malawi,MWI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,78.27100372,78.46299744,79.20700073,80.12400055,81.77400208
Malawi,MWI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,77.15200043,77.16400146,77.38500214,77.09999847,77.33499908
Malaysia,MYS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,10551.65896,14601.07477,16310.09276,18577.0912,21107.26794
Malaysia,MYS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,45.49700165,44.875,44.65499878,44.00500107,43.45500183
Malaysia,MYS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,78.91000366,78.3010025,78.26100159,77.46700287,76.13899994
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,62.41699982,61.81200027,61.71300125,61.13899994,60.30899811
Maldives,MDV,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,7778.901786,9768.22998,9274.060744,12005.50462
Maldives,MDV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,20.21299934,28.18600082,37.45700073,50.39799881,50.12200165
Maldives,MDV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,77.01699829,73.4280014,71.02200317,75.64600372,78.62200165
Maldives,MDV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,49.4679985,50.86000061,54.29499817,63.86399841,66.06700134
Mali,MLI,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,1271.794077,1309.962932,1462.919767,1760.693934,1871.984744
Mali,MLI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,35.40499878,35.40000153,35.74300003,38.22200012,49.88499832
Mali,MLI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,66.91400146,66.57800293,66.75800323,69.86499786,80.50099945
Mali,MLI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,50.5870018,50.48799896,50.8370018,53.72000122,64.95600128
Malta,MLT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,16172.98307,19818.00097,24618.61428,26337.87303,28358.64872
Malta,MLT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,27.9279995,28.27199936,29.91399956,29.62800026,34.08300018
Malta,MLT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,73.91899872,71.83699799,70.55599976,67.54799652,66.42099762
Malta,MLT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,50.38499832,49.63999939,49.9980011,48.37200165,50.0890007
Marshall Islands,MHL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,2907.880972,3511.351429,2893.836644,3235.774524,3479.155303
Marshall Islands,MHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,2806.73383,2861.843656,2751.155549,2985.690698,3316.97478
Mauritania,MRT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,29.95000076,30.01000023,30.1989994,30.16399956,30.36300087
Mauritania,MRT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,75.24099731,74.71600342,73.56199646,71.39700317,69.2480011
Mauritania,MRT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,52.16999817,51.93500137,51.60499954,50.61899948,49.73699951
Mauritius,MUS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,7386.830181,8845.140082,11077.15631,12441.74522,15938.43289
Mauritius,MUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,38.27500153,39.08499908,40.6780014,41.13499832,42.83800125
Mauritius,MUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,81.91699982,81.15899658,79.86199951,76.81400299,74.06800079
Mauritius,MUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,59.89699936,59.9109993,59.96699905,58.67699814,58.20399857
Mexico,MEX,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,13354.53962,13111.47167,15682.81267,15791.53754,15715.97265
Mexico,MEX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,33.45700073,37.61899948,38.88299942,41.31999969,43.17399979
Mexico,MEX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,84.3769989,82.95400238,82.56900024,81.45500183,80.125
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,58.45199966,59.82500076,60.31600189,61.04700089,61.36999893
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,2721.056867,3136.437906,3119.115444,3255.204632,3297.656934
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,2605.431736,2321.027796,3307.620334,3910.860533
Moldova,MDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,47.29700089,49.7820015,49.875,46.36299896,38.89500046
Moldova,MDA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,53.02999878,52.95500183,52.00899887,50.86700058,45.44100189
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,49.95899963,51.26200104,50.87599945,48.48600006,42.00099945
Monaco,MCO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,5122.531607,4243.836175,4655.022604,6047.134735,7708.599994
Mongolia,MNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,50.93899918,53.45500183,54.42900085,53.69800186,53.13399887
Mongolia,MNG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,63.02399826,65.87200165,66.35299683,64.93299866,65.06900024
Mongolia,MNG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,56.85800171,59.5530014,60.34500122,59.25500107,59.01599884
Montenegro,MNE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,10402.89103,11768.95794,14038.39086
Montenegro,MNE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,44.22399902,43.8030014,43.19499969,42.68600082,42.60200119
Montenegro,MNE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,61.98400116,61.6780014,60.11700058,59.08499908,56.63600159
Montenegro,MNE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,52.93899918,52.56200027,51.44300079,50.63800049,49.42900085
Morocco,MAR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,3912.005724,3915.217615,4483.808406,5361.662834,6443.253613
Morocco,MAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,24.08300018,24.4810009,25.25200081,26.66900063,25.59700012
Morocco,MAR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,79.06800079,79.49099731,78.04599762,76.34899902,75.60399628
Morocco,MAR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,51.10699844,51.41899872,50.97800064,50.80199814,49.85300064
Mozambique,MOZ,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,378.5342736,373.4353117,561.6127535,742.4240039,917.7638317
Mozambique,MOZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,87.23200226,86.77999878,87.61100006,87.05400085,84.41400146
Mozambique,MOZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,82.40100098,80.54100037,82.6269989,82.85299683,78.83699799
Mozambique,MOZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,85.01899719,83.91100311,85.30500031,85.08799744,81.78099823
Myanmar,MMR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,742.9708935,927.0256813,1306.443236,2274.884736,3721.21144
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,61.17900085,60.32400131,58.88800049,56.10599899,53.50400162
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,86.24500275,85.84899902,85.19200134,83.94499969,82.30599976
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,73.29000092,72.6780014,71.57800293,69.53399658,67.3769989
Namibia,NAM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,5786.749774,5964.727105,6178.139189,7345.465925,8460.847368
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,48.77999878,48.91500092,48.91600037,51.97100067,54.56600189
Namibia,NAM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,65.20999908,63.60100174,64.48999786,64.36100006,63.81000137
Namibia,NAM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,56.61199951,55.95700073,56.41600037,57.87900162,58.94900131
Nauru,NRU,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,6592.436836
Nauru,NRU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,1197.947803,1351.697162,1539.718672,1684.338712,1985.980341
Nepal,NPL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,80.47499847,81.68000031,81.37000275,79.91200256,79.6269989
Nepal,NPL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,90.64399719,90.78399658,90.3239975,88.73400116,87.08200073
Nepal,NPL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,85.41300201,86.23400116,85.73400116,84.19400024,83.15899658
Netherlands,NLD,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,32090.21105,34762.86937,41721.69405,43507.30043,45524.66214
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,43.04899979,47.30799866,53.22000122,56.64300156,58.24900055
Netherlands,NLD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,70.49199677,69.9469986,72.78500366,72.33100128,71.31999969
Netherlands,NLD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,56.52000046,58.43700027,62.83800125,64.36299896,64.69300079
New Caledonia,NCL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,58.8730011,61.12599945,61.13600159,60.54399872,58.14899826
New Caledonia,NCL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,69.3789978,71.88899994,71.73400116,70.58899689,68.23400116
New Caledonia,NCL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,64.23799896,66.61399841,66.47799683,65.56400299,63.24300003
New Zealand,NZL,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,23671.27301,25052.35446,27620.4728,31351.83592,32119.21554
New Zealand,NZL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,53.29899979,55.11299896,56.68899918,60.09700012,60.9659996
New Zealand,NZL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,74.11199951,73.87799835,73.23000336,74.72899628,73.81999969
